File path,Size,Commits
server/src/controllers/download.controller.ts,2,7
server/src/dtos/asset-media-response.dto.ts,11,3
server/src/dtos/asset-media.dto.ts,35,3
server/src/dtos/asset-v1-response.dto.ts,45,4
server/src/dtos/asset-v1.dto.ts,154,6
server/src/dtos/asset.dto.ts,132,4
server/src/dtos/user-profile.dto.ts,28,3
server/src/interfaces/asset-v1.interface.ts,25,4
server/src/middleware/file-upload.interceptor.ts,2,8
server/src/repositories/asset-v1.repository.ts,35,5
server/src/repositories/index.ts,90,9
server/src/services/asset-media.service.spec.ts,280,3
server/src/services/asset-v1.service.spec.ts,12,8
server/src/services/asset-v1.service.ts,38,11
server/src/services/download.service.spec.ts,2,6
server/src/services/download.service.ts,0,4
server/src/services/index.ts,59,13
server/src/services/shared-link.service.spec.ts,2,4
server/src/services/shared-link.service.ts,0,5
web/src/lib/components/asset-viewer/album-list-item.svelte,39,21
web/src/lib/components/asset-viewer/panorama-viewer.svelte,40,13
web/src/lib/components/photos-page/memory-lane.svelte,94,21
web/src/routes/(user)/share/[key]/[[photos=photos]]/[[assetId=id]]/+page.ts,4,2
docs/static/_redirects,1,6
docs/docs/FAQ.mdx,311,19
docs/docs/administration/jobs-workers.md,55,1
docs/docs/administration/jobs.md,2,4
docs/docs/developer/architecture.mdx,8,4
docs/docs/features/libraries.md,148,20
docs/docs/guides/custom-locations.md,50,3
docs/docs/guides/docker-help.md,23,5
docs/docs/guides/external-library.md,101,11
docs/docs/guides/remote-machine-learning.md,2,7
.github/workflows/docs-destroy.yml,32,1
deployment/modules/cloudflare/docs-release/domain.tf,8,2
deployment/modules/cloudflare/docs/domain.tf,18,4
.github/workflows/docs-deploy.yml,158,4
mobile/lib/providers/authentication.provider.dart,10,4
mobile/lib/providers/user.provider.dart,6,4
mobile/lib/routing/tab_navigation_observer.dart,30,23
mobile/lib/services/activity.service.dart,2,2
mobile/lib/services/album.service.dart,12,4
mobile/lib/services/api.service.dart,0,4
mobile/lib/services/asset_description.service.dart,6,2
mobile/lib/services/asset_stack.service.dart,4,2
mobile/lib/services/memory.service.dart,6,4
mobile/lib/services/partner.service.dart,6,2
mobile/lib/services/person.service.dart,6,2
mobile/lib/services/shared_link.service.dart,4,2
mobile/lib/services/user.service.dart,10,4
mobile/openapi/lib/api/activities_api.dart,4,1
mobile/openapi/lib/api/albums_api.dart,4,1
mobile/openapi/lib/api/api_keys_api.dart,4,1
mobile/openapi/lib/api/duplicates_api.dart,4,1
mobile/openapi/lib/api/faces_api.dart,4,1
mobile/openapi/lib/api/file_reports_api.dart,4,1
mobile/openapi/lib/api/jobs_api.dart,4,1
mobile/openapi/lib/api/libraries_api.dart,4,1
mobile/openapi/lib/api/memories_api.dart,4,1
mobile/openapi/lib/api/partners_api.dart,4,1
mobile/openapi/lib/api/people_api.dart,4,1
mobile/openapi/lib/api/shared_links_api.dart,4,1
mobile/openapi/lib/api/tags_api.dart,4,1
mobile/openapi/lib/api/user_api.dart,351,22
mobile/openapi/lib/api/users_admin_api.dart,419,1
mobile/openapi/lib/api/users_api.dart,424,1
server/src/controllers/activity.controller.ts,2,6
server/src/controllers/album.controller.ts,2,7
server/src/controllers/api-key.controller.ts,2,6
server/src/controllers/asset.controller.ts,4,10
server/src/controllers/duplicate.controller.ts,18,3
server/src/controllers/face.controller.ts,2,6
server/src/controllers/file-report.controller.ts,30,4
server/src/controllers/job.controller.ts,2,5
server/src/controllers/library.controller.ts,2,7
server/src/controllers/memory.controller.ts,64,3
server/src/controllers/partner.controller.ts,2,8
server/src/controllers/person.controller.ts,2,8
server/src/controllers/shared-link.controller.ts,2,9
server/src/controllers/tag.controller.ts,2,6
server/src/controllers/user-admin.controller.ts,63,3
server/src/controllers/user.controller.ts,4,11
.github/workflows/docs-build.yml,43,1
.github/workflows/test.yml,17,94
deployment/.gitignore,38,1
deployment/modules/cloudflare/docs-release/providers.tf,3,1
deployment/modules/cloudflare/docs-release/remote-state.tf,27,1
deployment/modules/cloudflare/docs-release/terragrunt.hcl,20,1
deployment/modules/cloudflare/docs-release/variables.tf,4,1
deployment/modules/cloudflare/docs/locals.tf,7,1
deployment/modules/cloudflare/docs/providers.tf,3,1
deployment/modules/cloudflare/docs/remote-state.tf,17,1
deployment/modules/cloudflare/docs/terragrunt.hcl,24,1
deployment/modules/cloudflare/docs/variables.tf,5,1
deployment/state.hcl,20,1
server/src/constants.ts,105,9
e2e/src/api/specs/system-config.e2e-spec.ts,48,7
mobile/lib/providers/map/map_state.provider.dart,6,2
mobile/lib/services/map.service.dart,2,2
mobile/openapi/lib/api/asset_api.dart,715,95
mobile/openapi/lib/api/map_api.dart,163,1
mobile/openapi/lib/api/system_config_api.dart,106,12
server/src/controllers/map.controller.ts,25,1
server/src/controllers/system-config.controller.ts,2,8
server/src/interfaces/map.interface.ts,32,1
server/src/interfaces/metadata.interface.ts,0,2
server/src/interfaces/system-metadata.interface.ts,0,3
server/src/repositories/map.repository.ts,246,1
server/src/repositories/system-metadata.repository.ts,2,6
server/src/services/map.service.spec.ts,54,1
server/test/repositories/asset.repository.mock.ts,1,35
server/test/repositories/map.repository.mock.ts,11,1
server/test/repositories/metadata.repository.mock.ts,10,10
server/test/repositories/system-metadata.repository.mock.ts,8,6
cli/src/version.ts,10,3
.github/workflows/build-mobile.yml,55,26
.github/workflows/static_analysis.yml,31,15
mobile/.fvmrc,3,6
mobile/.vscode/settings.json,11,6
mobile/lib/widgets/asset_viewer/exif_sheet/exif_bottom_sheet.dart,10,2
mobile/lib/widgets/asset_viewer/exif_sheet/exif_detail.dart,2,2
docs/docs/administration/server-commands.md,0,7
e2e/src/api/specs/user.e2e-spec.ts,323,10
e2e/src/fixtures.ts,19,6
mobile/lib/entities/user.entity.dart,4,3
mobile/openapi/lib/model/avatar_response.dart,98,1
mobile/openapi/lib/model/avatar_update.dart,107,1
mobile/openapi/lib/model/memory_response.dart,98,1
mobile/openapi/lib/model/memory_update.dart,107,1
mobile/openapi/lib/model/user_admin_create_dto.dart,36,2
mobile/openapi/lib/model/user_admin_response_dto.dart,243,2
mobile/openapi/lib/model/user_admin_update_dto.dart,67,2
mobile/openapi/lib/model/user_update_me_dto.dart,175,2
open-api/typescript-sdk/README.md,28,5
server/src/dtos/user.dto.ts,169,6
server/src/services/user-admin.service.ts,154,2
server/src/utils/preferences.ts,39,2
web/src/lib/stores/user.store.ts,4,9
web/src/lib/utils/auth.ts,34,10
server/src/emails/album-invite.email.tsx,174,1
server/src/emails/album-update.email.tsx,165,1
server/src/emails/welcome.email.tsx,159,3
server/src/repositories/job.repository.ts,0,10
server/src/services/album.service.spec.ts,2,9
server/src/services/album.service.ts,0,9
web/src/lib/components/shared-components/immich-logo-small-link.svelte,9,1
web/src/lib/components/shared-components/dialog/dialog-wrapper.svelte,9,1
web/src/lib/components/shared-components/dialog/dialog.ts,48,1
docker/example.env,0,16
server/src/interfaces/media.interface.ts,0,6
web/src/lib/components/shared-components/settings/setting-input-field.spec.ts,30,2
web/src/lib/components/shared-components/settings/setting-input-field.svelte,0,5
docs/docs/administration/img/google-example.webp,0,1
web/.eslintrc.cjs,20,14
web/src/lib/components/admin-page/jobs/job-tile-button.svelte,21,6
web/src/lib/components/album-page/album-card-group.svelte,69,3
web/src/lib/components/album-page/albums-table-header.svelte,11,3
web/src/lib/components/album-page/albums-table.svelte,87,6
web/src/lib/components/asset-viewer/navigation-area.svelte,9,5
web/src/lib/components/elements/group-tab.svelte,20,3
web/src/lib/components/faces-page/face-thumbnail.svelte,66,7
web/src/lib/components/shared-components/context-menu/menu-option.svelte,26,13
web/src/lib/components/shared-components/dropdown-button.svelte,76,6
web/src/lib/components/shared-components/settings/setting-accordion.svelte,0,5
server/src/services/duplicate.service.spec.ts,269,3
server/src/services/server-info.service.spec.ts,2,13
mobile/lib/pages/common/album_viewer.page.dart,6,3
mobile/lib/widgets/album/album_viewer_editable_title.dart,0,2
mobile/lib/widgets/asset_grid/immich_asset_grid_view.dart,10,3
cli/src/commands/auth.ts,48,3
cli/src/commands/server-info.ts,15,7
cli/src/utils.ts,89,8
mobile/openapi/lib/api/authentication_api.dart,153,15
mobile/openapi/lib/api/o_auth_api.dart,112,12
mobile/openapi/lib/model/activity_response_dto.dart,219,4
mobile/openapi/lib/model/partner_response_dto.dart,240,10
mobile/openapi/lib/model/user_admin_delete_dto.dart,36,1
mobile/openapi/lib/model/user_dto.dart,130,6
mobile/openapi/lib/model/user_response_dto.dart,167,30
server/src/commands/reset-admin-password.command.ts,0,6
server/src/controllers/auth.controller.ts,2,8
server/src/controllers/oauth.controller.ts,2,6
server/src/cores/user.core.ts,0,11
server/src/dtos/activity.dto.ts,2,2
server/src/dtos/user.dto.spec.ts,16,3
server/src/queries/api.key.repository.sql,0,3
server/src/queries/session.repository.sql,48,4
server/src/repositories/api-key.repository.ts,2,4
server/src/repositories/session.repository.ts,20,4
server/src/services/auth.service.spec.ts,2,13
server/src/services/partner.service.spec.ts,2,5
server/src/services/partner.service.ts,0,3
server/src/services/user-admin.service.spec.ts,197,1
server/src/services/user.service.spec.ts,2,10
server/src/validation.ts,164,2
web/src/routes/(user)/partners/[userId]/[[photos=photos]]/[[assetId=id]]/+page.ts,4,2
web/src/routes/auth/change-password/+page.svelte,25,9
server/src/queries/search.repository.sql,0,8
server/src/repositories/search.repository.ts,10,11
server/src/queries/access.repository.sql,0,6
server/src/repositories/access.repository.ts,18,9
server/src/interfaces/library.interface.ts,0,3
server/src/queries/library.repository.sql,0,6
server/src/queries/memory.repository.sql,18,2
server/src/repositories/library.repository.ts,2,10
server/src/repositories/memory.repository.ts,104,3
server/test/repositories/library.repository.mock.ts,21,7
e2e/src/api/specs/trash.e2e-spec.ts,107,7
e2e/src/cli/specs/upload.e2e-spec.ts,127,11
server/src/migrations/1715435221124-MotionAssetExtensionMP4.ts,11,1
server/src/services/cli.service.spec.ts,72,2
docs/docs/install/config-file.md,91,19
e2e/src/api/specs/server-info.e2e-spec.ts,70,8
mobile/lib/entities/album.entity.dart,8,2
mobile/lib/services/sync.service.dart,4,3
mobile/lib/utils/string_helper.dart,2,1
mobile/openapi/lib/api/deprecated_api.dart,62,2
mobile/openapi/lib/api/server_info_api.dart,141,16
mobile/openapi/lib/model/add_users_dto.dart,113,13
mobile/openapi/lib/model/album_response_dto.dart,171,31
mobile/openapi/lib/model/create_album_dto.dart,129,14
mobile/openapi/lib/model/memory_lane_response_dto.dart,117,12
mobile/openapi/lib/model/metadata_search_dto.dart,813,8
server/src/controllers/server-info.controller.ts,2,8
server/src/dtos/album.dto.ts,97,7
server/src/dtos/search.dto.ts,129,7
server/test/fixtures/shared-link.stub.ts,282,27
web/src/test-data/factories/album-factory.ts,15,12
mobile/lib/services/background.service.dart,8,3
mobile/lib/widgets/common/location_picker.dart,2,3
mobile/openapi/lib/model/asset_media_response_dto.dart,106,1
server/test/fixtures/file.stub.ts,12,5
web/src/lib/components/asset-viewer/video-wrapper-viewer.svelte,15,3
web/src/lib/models/upload-asset.ts,6,5
web/src/routes/auth/login/+page.ts,7,4
mobile/openapi/lib/model/asset_bulk_update_dto.dart,134,6
server/src/dtos/duplicate.dto.ts,19,2
web/src/lib/components/elements/buttons/button.svelte,71,11
web/src/routes/(user)/utilities/+page.svelte,15,1
web/src/routes/(user)/utilities/+page.ts,15,1
web/src/routes/(user)/utilities/[duplicates]/[[photos=photos]]/[[assetId=id]]/+page.ts,18,1
web/src/lib/actions/autogrow.ts,0,1
web/src/lib/actions/focus-outside.ts,0,1
web/src/lib/actions/focus.ts,3,1
web/src/lib/actions/list-navigation.ts,2,1
web/src/lib/actions/shortcut.ts,0,1
web/src/lib/components/shared-components/focus-trap.svelte,62,3
open-api/bin/generate-open-api.sh,39,11
open-api/bin/sync-spec-version.js,9,2
server/src/bin/sync-open-api.ts,23,1
server/src/bin/sync-sql.ts,0,1
server/src/commands/list-users.command.ts,13,5
server/src/commands/oauth-login.ts,0,3
server/src/commands/password-login.ts,0,3
mobile/lib/widgets/common/user_avatar.dart,0,2
mobile/lib/widgets/common/user_circle_avatar.dart,2,2
e2e/src/api/specs/audit.e2e-spec.ts,51,6
e2e/src/api/specs/partner.e2e-spec.ts,99,4
e2e/src/api/specs/person.e2e-spec.ts,176,8
mobile/openapi/lib/api/activity_api.dart,227,7
mobile/openapi/lib/api/album_api.dart,452,25
mobile/openapi/lib/api/api_key_api.dart,249,10
mobile/openapi/lib/api/face_api.dart,122,4
mobile/openapi/lib/api/file_report_api.dart,148,3
mobile/openapi/lib/api/library_api.dart,381,8
mobile/openapi/lib/api/partner_api.dart,158,5
mobile/openapi/lib/api/person_api.dart,261,12
mobile/openapi/lib/api/shared_link_api.dart,426,6
mobile/openapi/lib/api/tag_api.dart,257,10
machine-learning/Dockerfile,0,64
machine-learning/app/healthcheck.py,14,1
web/src/lib/components/faces-page/unmerge-face-selector.svelte,190,9
server/src/entities/index.ts,47,7
server/src/entities/user.entity.ts,4,2
server/src/interfaces/user.interface.ts,0,2
server/src/migrations/1716312279245-UserMetadata.ts,60,1
server/src/queries/activity.repository.sql,54,3
server/src/queries/album.repository.sql,0,4
server/src/queries/shared.link.repository.sql,0,5
server/test/fixtures/user.stub.ts,69,14
server/test/repositories/user.repository.mock.ts,1,9
.github/workflows/pr-require-conventional-commit.yml,15,2
mobile/android/Gemfile.lock,218,6
mobile/ios/Gemfile.lock,218,6
mobile/lib/models/server_info/server_disk_info.model.dart,0,2
mobile/lib/providers/backup/backup.provider.dart,22,3
mobile/lib/providers/backup/manual_upload.provider.dart,21,3
mobile/lib/services/server_info.service.dart,4,2
mobile/lib/widgets/common/app_bar_dialog/app_bar_dialog.dart,6,2
web/src/lib/stores/server-info.store.ts,4,4
web/src/lib/components/album-page/album-summary.svelte,32,2
web/src/lib/components/asset-viewer/album-list-item-details.svelte,10,1
web/src/lib/components/elements/date-input.svelte,24,3
server/test/fixtures/auth.stub.ts,127,15
server/test/fixtures/error.stub.ts,32,8
server/test/fixtures/uuid.stub.ts,4,3
.gitattributes,13,8
.gitignore,1,15
mobile/openapi/.openapi-generator/FILES,100,123
mobile/openapi/doc/APIKeyApi.md,220,11
mobile/openapi/doc/APIKeyCreateDto.md,15,2
mobile/openapi/doc/APIKeyCreateResponseDto.md,16,3
mobile/openapi/doc/APIKeyResponseDto.md,18,6
mobile/openapi/doc/APIKeyUpdateDto.md,15,2
mobile/openapi/doc/ActivityApi.md,242,5
mobile/openapi/doc/ActivityCreateDto.md,18,2
mobile/openapi/doc/ActivityResponseDto.md,20,2
mobile/openapi/doc/ActivityStatisticsResponseDto.md,15,2
mobile/openapi/doc/AddUsersDto.md,15,4
mobile/openapi/doc/AdminOnboardingUpdateDto.md,15,2
mobile/openapi/doc/AlbumApi.md,452,27
mobile/openapi/doc/AlbumCountResponseDto.md,17,4
mobile/openapi/doc/AlbumResponseDto.md,22,15
mobile/openapi/doc/AlbumUserAddDto.md,16,2
mobile/openapi/doc/AlbumUserCreateDto.md,16,2
mobile/openapi/doc/AlbumUserResponseDto.md,16,2
mobile/openapi/doc/AlbumUserRole.md,14,2
mobile/openapi/doc/AllJobStatusResponseDto.md,22,18
mobile/openapi/doc/AssetApi.md,641,97
mobile/openapi/doc/AssetBulkDeleteDto.md,3,2
mobile/openapi/doc/AssetBulkUpdateDto.md,17,4
mobile/openapi/doc/AssetBulkUploadCheckDto.md,15,2
mobile/openapi/doc/AssetBulkUploadCheckItem.md,16,4
mobile/openapi/doc/AssetBulkUploadCheckResponseDto.md,15,2
mobile/openapi/doc/AssetBulkUploadCheckResult.md,18,3
mobile/openapi/doc/AssetDeltaSyncDto.md,16,2
mobile/openapi/doc/AssetDeltaSyncResponseDto.md,17,2
mobile/openapi/doc/AssetFaceResponseDto.md,22,2
mobile/openapi/doc/AssetFaceUpdateDto.md,15,2
mobile/openapi/doc/AssetFaceUpdateItem.md,16,2
mobile/openapi/doc/AssetFaceWithoutPersonResponseDto.md,21,2
mobile/openapi/doc/AssetFileUploadResponseDto.md,15,4
mobile/openapi/doc/AssetFullSyncDto.md,19,2
mobile/openapi/doc/AssetIdsDto.md,15,2
mobile/openapi/doc/AssetIdsResponseDto.md,17,3
mobile/openapi/doc/AssetJobName.md,14,2
